,id,location,name,link,location_new,x,y
5739,31647,"40.79449844,-73.93530273",419 East 114th Street,/building/419-east-114-street-new_york,"['40.79449844', '-73.93530273']",40.79449844,-73.93530273
5740,33912,"40.79719925,-73.93360138",411 East 118th Street,/building/411-east-118-street-new_york,"['40.79719925', '-73.93360138']",40.79719925,-73.93360138
5741,4570,"40.7179985,-73.9905014",259 Broome Street,/building/259-broome-street-new_york,"['40.7179985', '-73.9905014']",40.7179985,-73.9905014
5742,25817,"40.770401,-73.95860291",226 East 74th Street,/building/226-east-74-street-new_york,"['40.770401', '-73.95860291']",40.770401,-73.95860291
5743,16195,"40.74649811,-73.97669983",210 East 36th Street,/building/210-east-36-street-new_york,"['40.74649811', '-73.97669983']",40.74649811,-73.97669983
5744,3157,"40.71829987,-73.98519897",90 Clinton Street,/building/90-clinton-street-new_york,"['40.71829987', '-73.98519897']",40.71829987,-73.98519897
5745,29875,"40.7961998,-73.94650269",64 East 111st Street,/building/64-east-111-street-new_york,"['40.7961998', '-73.94650269']",40.7961998,-73.94650269
5746,18228,"40.76850128,-73.98570251",400 West 58th Street,/building/400-west-58-street-new_york,"['40.76850128', '-73.98570251']",40.76850128,-73.98570251
5747,11801,"40.74599838,-74.00140381",204 Ninth Avenue,/building/204-9-avenue-manhattan,"['40.74599838', '-74.00140381']",40.74599838,-74.00140381
5748,31578,"40.79710007,-73.936203",326 East 117th Street,/building/326-east-117-street-new_york,"['40.79710007', '-73.936203']",40.79710007,-73.936203
5749,30621,"40.79499817,-73.94460297",139 East 110th Street,/building/139-east-110-street-new_york,"['40.79499817', '-73.94460297']",40.79499817,-73.94460297
5750,20820,"40.78359985,-73.97660065",155 West 80th Street,/building/155-west-80-street-new_york,"['40.78359985', '-73.97660065']",40.78359985,-73.97660065
5751,38072,"40.81529999,-73.94830322",312 West 133rd Street,/building/312-west-133-street-manhattan,"['40.81529999', '-73.94830322']",40.81529999,-73.94830322
5752,21101,"40.78779984,-73.97260284",131 West 87th Street,/building/131-west-87-street-manhattan,"['40.78779984', '-73.97260284']",40.78779984,-73.97260284
5753,5085,"40.72719955,-73.98410034",107 Saint Mark's Place,/building/107-st-marks-place-new_york,"['40.72719955', '-73.98410034']",40.72719955,-73.98410034
5754,20431,"40.7867012,-73.97090149",50 West 87th Street,/building/50-west-87-street-manhattan,"['40.7867012', '-73.97090149']",40.7867012,-73.97090149
5755,15195,"40.74349976,-73.98149872",151 Lexington Avenue,/building/151-lexington-avenue-new_york,"['40.74349976', '-73.98149872']",40.74349976,-73.98149872
5756,7331,"40.72489929,-73.99349976",SoHo Court,/building/soho-court,"['40.72489929', '-73.99349976']",40.72489929,-73.99349976
5757,35896,"40.80450058,-73.95110321",The Morellino,/building/the-morellino,"['40.80450058', '-73.95110321']",40.80450058,-73.95110321
5758,5791,"40.72510147,-73.99060059",32 East 2nd Street,/building/32-east-2-street-new_york,"['40.72510147', '-73.99060059']",40.72510147,-73.99060059
5759,28670,"40.77719879,-73.95079803",328 East 86th Street,/building/328-east-86-street-manhattan,"['40.77719879', '-73.95079803']",40.77719879,-73.95079803
5760,25342,"40.77220154,-73.96179962",125 East 74th Street,/building/125-east-74-street-new_york,"['40.77220154', '-73.96179962']",40.77220154,-73.96179962
5761,35010,"40.80199814,-73.96430206",989 Amsterdam Avenue,/building/989-amsterdam-avenue-manhattan,"['40.80199814', '-73.96430206']",40.80199814,-73.96430206
5762,43324,"40.84820175,-73.9382019",700 West 178th Street,/building/700-west-178-street-new_york,"['40.84820175', '-73.9382019']",40.84820175,-73.9382019
5763,41872,"40.83729935,-73.94049835",1061 Saint Nicholas Avenue,/building/1061-st-nicholas-avenue-new_york,"['40.83729935', '-73.94049835']",40.83729935,-73.94049835
5764,24252,"40.76810074,-73.96720123",40 East 67th Street,/building/40-east-67-street-new_york,"['40.76810074', '-73.96720123']",40.76810074,-73.96720123
5765,24380,"40.76979828,-73.9661026",25 East 69th Street,/building/25-east-69-street-new_york,"['40.76979828', '-73.9661026']",40.76979828,-73.9661026
5766,25188,"40.7696991,-73.96299744",138 East 71st Street,/building/138-east-71-street-manhattan,"['40.7696991', '-73.96299744']",40.7696991,-73.96299744
5767,26979,"40.77750015,-73.96219635",15 East 80th Street,/building/15-east-80-street-new_york,"['40.77750015', '-73.96219635']",40.77750015,-73.96219635
5768,40123,"40.82490158,-73.94730377",468 West 145th Street,/building/468-west-145-street-manhattan,"['40.82490158', '-73.94730377']",40.82490158,-73.94730377
5769,6238411,"40.73350143,-74.0007019",143 Waverly Place,/building/143-waverly-place-new_york,"['40.73350143', '-74.0007019']",40.73350143,-74.0007019
5770,25637,"40.76309967,-73.96389771",231 East 62nd Street,/building/231-east-62-street-manhattan,"['40.76309967', '-73.96389771']",40.76309967,-73.96389771
5771,25558,"40.76210022,-73.96440125",234 East 61st Street,/building/234-east-61-street-manhattan,"['40.76210022', '-73.96440125']",40.76210022,-73.96440125
5772,35070,"40.79660034,-73.97190094",782 West End Avenue,/building/782-west-end-avenue-new_york,"['40.79660034', '-73.97190094']",40.79660034,-73.97190094
5773,34967,"40.80120087,-73.96489716",963 Amsterdam Avenue,/building/963-amsterdam-avenue-manhattan,"['40.80120087', '-73.96489716']",40.80120087,-73.96489716
5774,27194,"40.78390121,-73.95739746",The Emily Trevor Townhouse,/building/the-emily-trevor-townhouse,"['40.78390121', '-73.95739746']",40.78390121,-73.95739746
5775,40616,"40.82360077,-73.95140076",553 West 141st Street,/other_property/553-west-141-street-manhattan,"['40.82360077', '-73.95140076']",40.82360077,-73.95140076
5776,28242,"40.77679825,-73.95290375",1621 Second Avenue,/building/1621-2-avenue-new_york,"['40.77679825', '-73.95290375']",40.77679825,-73.95290375
5777,27424,"40.77500153,-73.95839691",155 East 79th Street,/building/155-east-79-street-new_york,"['40.77500153', '-73.95839691']",40.77500153,-73.95839691
5778,24938,"40.76499939,-73.96589661",833 Lexington Avenue,/building/833-lexington-avenue-manhattan,"['40.76499939', '-73.96589661']",40.76499939,-73.96589661
5779,27194,"40.78390121,-73.95739746",The Emily Trevor Townhouse,/building/the-emily-trevor-townhouse,"['40.78390121', '-73.95739746']",40.78390121,-73.95739746
5780,28720,"40.77870178,-73.95030212",302 East 88th Street,/building/302-east-88-street-new_york,"['40.77870178', '-73.95030212']",40.77870178,-73.95030212
5781,25086,"40.76729965,-73.96420288",901 Lexington Avenue,/building/901-lexington-avenue-new_york,"['40.76729965', '-73.96420288']",40.76729965,-73.96420288
5782,20984,"40.78609848,-73.97579956",495 Amsterdam Avenue,/building/495-amsterdam-avenue-manhattan,"['40.78609848', '-73.97579956']",40.78609848,-73.97579956
5783,18935,"40.77750015,-73.97640228",19 West 73rd Street,/building/19-west-73-street-manhattan,"['40.77750015', '-73.97640228']",40.77750015,-73.97640228
5784,28038,"40.78570175,-73.95220184",119 East 95th Street,/building/119-east-95-street-new_york,"['40.78570175', '-73.95220184']",40.78570175,-73.95220184
5785,24514,"40.77310181,-73.96510315",18 East 74th Street,/building/18-east-74-street-manhattan,"['40.77310181', '-73.96510315']",40.77310181,-73.96510315
5786,25209,"40.76990128,-73.96379852",112 East 71st Street,/building/112-east-71-street-manhattan,"['40.76990128', '-73.96379852']",40.76990128,-73.96379852
5787,42217,"40.83560181,-73.94719696",640 West 158th Street,/building/640-west-158-street-manhattan,"['40.83560181', '-73.94719696']",40.83560181,-73.94719696
5788,41781,"40.83679962,-73.94210052",562 West 162nd Street,/building/562-west-162-street-manhattan,"['40.83679962', '-73.94210052']",40.83679962,-73.94210052
5789,6238613,"40.73300171,-74.00959778",5 Weehawken Street,/building/5-weehawken-street-new_york,"['40.73300171', '-74.00959778']",40.73300171,-74.00959778
5790,39925,"40.82500076,-73.94329834",291 Edgecombe Avenue,/building/291-edgecombe-avenue-new_york,"['40.82500076', '-73.94329834']",40.82500076,-73.94329834
5791,35542,"40.79899979,-73.97160339",325 West 101st Street,/building/325-west-101-street-new_york,"['40.79899979', '-73.97160339']",40.79899979,-73.97160339
5792,24270,"40.76879883,-73.96920013",The Permanent Mission Of Yugoslavia,/building/the-permanent-mission-of-yugoslavia,"['40.76879883', '-73.96920013']",40.76879883,-73.96920013
5793,24410,"40.77019882,-73.96510315",720 Park Avenue,/building/720-park-avenue-new_york,"['40.77019882', '-73.96510315']",40.77019882,-73.96510315
5794,329,"40.70980072,-74.00920105",12 John Street,/building/12-john-street-new_york,"['40.70980072', '-74.00920105']",40.70980072,-74.00920105
5795,12053,"40.75600052,-73.9940033",506 Ninth Avenue,/building/506-9-avenue-new_york,"['40.75600052', '-73.9940033']",40.75600052,-73.9940033
5796,11921,"40.75059891,-73.99729919",351 West 30th Street,/building/351-west-30-street-manhattan,"['40.75059891', '-73.99729919']",40.75059891,-73.99729919
5797,816,"40.71849823,-74.01100159",25 41 Harrison Street,/building/25-41-harrison-street-41-harrison-street-new_york,"['40.71849823', '-74.01100159']",40.71849823,-74.01100159
5798,949,"40.7140007,-74.00540161",EMIGRANT INDUSTRIAL SAVINGS BANK,/building/emigrant-industrial-savings-bank,"['40.7140007', '-74.00540161']",40.7140007,-74.00540161
5799,1049,"40.71459961,-73.99939728",32 Mulberry Street,/building/32-mulberry-street-manhattan,"['40.71459961', '-73.99939728']",40.71459961,-73.99939728
5800,30511,"40.79299927,-73.94439697",176 East 108th Street,/building/176-east-108-street-manhattan,"['40.79299927', '-73.94439697']",40.79299927,-73.94439697
5801,13921,"40.74710083,-73.98600006",312 Fifth Avenue,/building/312-5-avenue-manhattan,"['40.74710083', '-73.98600006']",40.74710083,-73.98600006
5802,669,"40.71480179,-74.01059723",HOPKINS STORE,/building/75-murray-street-manhattan,"['40.71480179', '-74.01059723']",40.71480179,-74.01059723
5803,676,"40.71500015,-74.01029968",75 Warren Street,/building/75-warren-street-new_york,"['40.71500015', '-74.01029968']",40.71500015,-74.01029968
5804,1234,"40.71889877,-74.00720215",137 Franklin Street,/building/137-franklin-street-new_york,"['40.71889877', '-74.00720215']",40.71889877,-74.00720215
5805,1394,"40.71900177,-74.00370026",47 Walker Street,/building/47-walker-street-new_york,"['40.71900177', '-74.00370026']",40.71900177,-74.00370026
5806,16783,"40.75920105,-73.98339844",148 West 48th Street,/building/148-west-48-street-manhattan,"['40.75920105', '-73.98339844']",40.75920105,-73.98339844
5807,2411,"40.71369934,-73.99639893",34 East Broadway,/building/34-east-broadway-manhattan,"['40.71369934', '-73.99639893']",40.71369934,-73.99639893
5808,17237,"40.75989914,-73.99120331",FILM CENTER BUILDING(INTERIOR),/building/622-9-avenue-manhattan,"['40.75989914', '-73.99120331']",40.75989914,-73.99120331
5809,17219,"40.7582016,-73.98930359",687 Eighth Avenue,/building/687-8-avenue-manhattan,"['40.7582016', '-73.98930359']",40.7582016,-73.98930359
5810,3887,"40.72579956,-73.97789764",157 Avenue C,/building/157-avenue-c-manhattan,"['40.72579956', '-73.97789764']",40.72579956,-73.97789764
5811,4280,"40.72829819,-73.98100281",513 East 11th Street,/building/513-east-11-street-manhattan,"['40.72829819', '-73.98100281']",40.72829819,-73.98100281
5812,4513,"40.72190094,-73.98799896",186 Orchard Street,/building/186-orchard-street-new_york,"['40.72190094', '-73.98799896']",40.72190094,-73.98799896
5813,43163,"40.85950089,-73.92870331",34 Bogardus Place,/building/34-bogardus-place-manhattan,"['40.85950089', '-73.92870331']",40.85950089,-73.92870331
5814,34174,"40.80139923,-73.95290375",124 West 114th Street,/building/124-west-114-street-manhattan,"['40.80139923', '-73.95290375']",40.80139923,-73.95290375
5815,13013,"40.74209976,-73.9940033",675 Sixth Avenue,/building/675-6-avenue-manhattan,"['40.74209976', '-73.9940033']",40.74209976,-73.9940033
5816,13188,"40.74580002,-73.99120331",101 West 27th Street,/building/101-west-27-street-manhattan,"['40.74580002', '-73.99120331']",40.74580002,-73.99120331
5817,13147,"40.74599838,-73.99359894",165 West 26th Street,/building/165-west-26-street-new_york,"['40.74599838', '-73.99359894']",40.74599838,-73.99359894
5818,14912,"40.73730087,-73.98459625",248 Third Avenue,/building/248-3-avenue-new_york,"['40.73730087', '-73.98459625']",40.73730087,-73.98459625
5819,6146,"40.73270035,-73.98629761",The Brownstone East Village,/building/the-brownstone-east-village,"['40.73270035', '-73.98629761']",40.73270035,-73.98629761
5820,23967,"40.75759888,-73.95950317",16 Sutton Square,/building/16-sutton-square-new_york,"['40.75759888', '-73.95950317']",40.75759888,-73.95950317
5821,1394,"40.71900177,-74.00370026",47 Walker Street,/building/47-walker-street-new_york,"['40.71900177', '-74.00370026']",40.71900177,-74.00370026
5822,1049,"40.71459961,-73.99939728",32 Mulberry Street,/building/32-mulberry-street-manhattan,"['40.71459961', '-73.99939728']",40.71459961,-73.99939728
5823,30511,"40.79299927,-73.94439697",176 East 108th Street,/building/176-east-108-street-manhattan,"['40.79299927', '-73.94439697']",40.79299927,-73.94439697
5824,17237,"40.75989914,-73.99120331",FILM CENTER BUILDING(INTERIOR),/building/622-9-avenue-manhattan,"['40.75989914', '-73.99120331']",40.75989914,-73.99120331
5825,17219,"40.7582016,-73.98930359",687 Eighth Avenue,/building/687-8-avenue-manhattan,"['40.7582016', '-73.98930359']",40.7582016,-73.98930359
5826,4280,"40.72829819,-73.98100281",513 East 11th Street,/building/513-east-11-street-manhattan,"['40.72829819', '-73.98100281']",40.72829819,-73.98100281
5827,5302,"40.72389984,-73.98930359",56 East 1st Street,/building/56-east-1-street-manhattan,"['40.72389984', '-73.98930359']",40.72389984,-73.98930359
5828,5942,"40.72909927,-73.98930359",10 Saint Mark's Place,/building/10-st-marks-place-manhattan,"['40.72909927', '-73.98930359']",40.72909927,-73.98930359
5829,5944,"40.72909927,-73.98919678",14 Saint Mark's Place,/building/14-st-marks-place-new_york,"['40.72909927', '-73.98919678']",40.72909927,-73.98919678
5830,25035,"40.76660156,-73.96630096",113 East 65th Street,/building/113-east-65-street-new_york,"['40.76660156', '-73.96630096']",40.76660156,-73.96630096
5831,44355,"40.87170029,-73.91919708",580 West 215th Street,/building/580-west-215-street-new_york,"['40.87170029', '-73.91919708']",40.87170029,-73.91919708
5832,43641,"40.8628006,-73.91840363",403 West 205th Street,/building/403-west-205-street-manhattan,"['40.8628006', '-73.91840363']",40.8628006,-73.91840363
5833,42158,"40.84529877,-73.93370056",503 West 176th Street,/building/503-west-176-street-manhattan,"['40.84529877', '-73.93370056']",40.84529877,-73.93370056
5834,29823,"40.79499817,-73.95020294",1255 Fifth Avenue,/building/1255-5-avenue-new_york,"['40.79499817', '-73.95020294']",40.79499817,-73.95020294
5835,27964,"40.78390121,-73.95069885",180 East 94th Street,/building/180-east-94-street-new_york,"['40.78390121', '-73.95069885']",40.78390121,-73.95069885
5836,18943,"40.77730179,-73.97550201",135 Central Park West,/building/135-central-park-west-new_york,"['40.77730179', '-73.97550201']",40.77730179,-73.97550201
5837,29178,"40.77519989,-73.94819641",446 East 85th Street,/building/446-east-85-street-manhattan,"['40.77519989', '-73.94819641']",40.77519989,-73.94819641
5838,29651,"40.77289963,-73.94499969",10 Gracie Square,/building/10-gracie-square-new_york,"['40.77289963', '-73.94499969']",40.77289963,-73.94499969
5839,42814,"40.85290146,-73.92960358",440 Audubon Avenue,/building/440-audubon-avenue-new_york,"['40.85290146', '-73.92960358']",40.85290146,-73.92960358
5840,44075,"40.86729813,-73.91829681",526 West 211st Street,/building/526-west-211-street-manhattan,"['40.86729813', '-73.91829681']",40.86729813,-73.91829681
5841,9709,"40.73720169,-74.00360107",311 West 4th Street,/building/311-west-4-street-manhattan,"['40.73720169', '-74.00360107']",40.73720169,-74.00360107
5842,9599,"40.73540115,-74.00109863",11 Charles Street,/building/11-charles-street-manhattan,"['40.73540115', '-74.00109863']",40.73540115,-74.00109863
5843,9419,"40.73659897,-73.998703",127 West 12th Street,/building/127-west-12-street-new_york,"['40.73659897', '-73.998703']",40.73659897,-73.998703
5844,9444,"40.73740005,-73.99759674",108 West 14th Street,/building/108-west-14-street-manhattan,"['40.73740005', '-73.99759674']",40.73740005,-73.99759674
5845,9824,"40.73929977,-74.00219727",250 West 14th Street,/building/250-west-14-street-manhattan,"['40.73929977', '-74.00219727']",40.73929977,-74.00219727
5846,36773,"40.81529999,-73.94300079",187 West 135th Street,/building/187-west-135-street-manhattan,"['40.81529999', '-73.94300079']",40.81529999,-73.94300079
5847,10858,"40.74840164,-74.00440216",HL23,/building/hl23-condominium,"['40.74840164', '-74.00440216']",40.74840164,-74.00440216
5848,11197,"40.7458992,-74.00330353",425 West 21st Street,/building/425-west-21-street-new_york,"['40.7458992', '-74.00330353']",40.7458992,-74.00330353
5849,7050,"40.7242012,-73.99420166",280 Mott Street,/building/280-mott-street-manhattan,"['40.7242012', '-73.99420166']",40.7242012,-73.99420166
5850,6814,"40.72299957,-73.99810028",83 Spring Street,/building/83-spring-street-new_york,"['40.72299957', '-73.99810028']",40.72299957,-73.99810028
5851,8213,"40.73279953,-73.99449921",20 East 10th Street,/building/20-east-10-street-manhattan,"['40.73279953', '-73.99449921']",40.73279953,-73.99449921
5852,6814,"40.72299957,-73.99810028",83 Spring Street,/building/83-spring-street-new_york,"['40.72299957', '-73.99810028']",40.72299957,-73.99810028
5853,7709,"40.72900009,-73.99849701",542 Laguardia Place,/building/542-laguardia-place-new_york,"['40.72900009', '-73.99849701']",40.72900009,-73.99849701
5854,34427,"40.80379868,-73.95469666",246 West 116th Street,/building/246-west-116-street-manhattan,"['40.80379868', '-73.95469666']",40.80379868,-73.95469666
5855,9085,"40.73310089,-74.00090027",146 Waverly Place,/building/146-waverly-place-new_york,"['40.73310089', '-74.00090027']",40.73310089,-74.00090027
5856,36126,"40.80569839,-73.94730377",233 Lenox Avenue,/building/233-lenox-avenue-manhattan,"['40.80569839', '-73.94730377']",40.80569839,-73.94730377
5857,9824,"40.73929977,-74.00219727",250 West 14th Street,/building/250-west-14-street-manhattan,"['40.73929977', '-74.00219727']",40.73929977,-74.00219727
5858,9709,"40.73720169,-74.00360107",311 West 4th Street,/building/311-west-4-street-manhattan,"['40.73720169', '-74.00360107']",40.73720169,-74.00360107
5859,36773,"40.81529999,-73.94300079",187 West 135th Street,/building/187-west-135-street-manhattan,"['40.81529999', '-73.94300079']",40.81529999,-73.94300079
5860,10858,"40.74840164,-74.00440216",HL23,/building/hl23-condominium,"['40.74840164', '-74.00440216']",40.74840164,-74.00440216
5861,5917,"40.72750092,-73.98919678",236 East 6th Street,/building/236-east-6-street-manhattan,"['40.72750092', '-73.98919678']",40.72750092,-73.98919678
5862,5942,"40.72909927,-73.98930359",10 Saint Mark's Place,/building/10-st-marks-place-manhattan,"['40.72909927', '-73.98930359']",40.72909927,-73.98930359
5863,6146,"40.73270035,-73.98629761",The Brownstone East Village,/building/the-brownstone-east-village,"['40.73270035', '-73.98629761']",40.73270035,-73.98629761
5864,23967,"40.75759888,-73.95950317",16 Sutton Square,/building/16-sutton-square-new_york,"['40.75759888', '-73.95950317']",40.75759888,-73.95950317
5865,7050,"40.7242012,-73.99420166",280 Mott Street,/building/280-mott-street-manhattan,"['40.7242012', '-73.99420166']",40.7242012,-73.99420166
5866,32390,"40.80830002,-73.94139862",2 West 128th Street,/building/2-west-128-street-manhattan,"['40.80830002', '-73.94139862']",40.80830002,-73.94139862
5867,32395,"40.80889893,-73.94280243",42 West 128th Street,/building/42-west-128-street-manhattan,"['40.80889893', '-73.94280243']",40.80889893,-73.94280243
5868,8213,"40.73279953,-73.99449921",20 East 10th Street,/building/20-east-10-street-manhattan,"['40.73279953', '-73.99449921']",40.73279953,-73.99449921
5869,33183,"40.81019974,-73.93800354",18 East 132nd Street,/building/18-east-132-street-manhattan,"['40.81019974', '-73.93800354']",40.81019974,-73.93800354
5870,8000,"40.73210144,-73.99949646",73 Washington Place,/building/73-washington-place-new_york,"['40.73210144', '-73.99949646']",40.73210144,-73.99949646
5871,8979,"40.73149872,-74.00219727",23 Cornelia Street,/building/23-cornelia-street-new_york,"['40.73149872', '-74.00219727']",40.73149872,-74.00219727
5872,36088,"40.80550003,-73.94979858",149 West 120th Street,/building/149-west-120-street-manhattan,"['40.80550003', '-73.94979858']",40.80550003,-73.94979858
5873,9599,"40.73540115,-74.00109863",11 Charles Street,/building/11-charles-street-manhattan,"['40.73540115', '-74.00109863']",40.73540115,-74.00109863
5874,25035,"40.76660156,-73.96630096",113 East 65th Street,/building/113-east-65-street-new_york,"['40.76660156', '-73.96630096']",40.76660156,-73.96630096
5875,44355,"40.87170029,-73.91919708",580 West 215th Street,/building/580-west-215-street-new_york,"['40.87170029', '-73.91919708']",40.87170029,-73.91919708
5876,43163,"40.85950089,-73.92870331",34 Bogardus Place,/building/34-bogardus-place-manhattan,"['40.85950089', '-73.92870331']",40.85950089,-73.92870331
5877,11782,"40.74489975,-74.00019836",322 West 22nd Street,/building/322-west-22-street-new_york,"['40.74489975', '-74.00019836']",40.74489975,-74.00019836
5878,28247,"40.77709961,-73.95259857",1631 Second Avenue,/building/1631-2-avenue-manhattan,"['40.77709961', '-73.95259857']",40.77709961,-73.95259857
5879,439,"40.7098999,-74.00730133",114 Fulton Street,/building/114-fulton-street-manhattan,"['40.7098999', '-74.00730133']",40.7098999,-74.00730133
5880,43566,"40.85710144,-73.93319702",209 Bennett Avenue,/building/209-bennett-avenue-manhattan,"['40.85710144', '-73.93319702']",40.85710144,-73.93319702
5881,23730,"40.75889969,-73.96350098",339 East 57th Street,/building/339-east-57-street-new_york,"['40.75889969', '-73.96350098']",40.75889969,-73.96350098
5882,18749,"40.77489853,-73.97930145",46 West 69th Street,/building/46-west-69-street-new_york,"['40.77489853', '-73.97930145']",40.77489853,-73.97930145
5883,25064,"40.76689911,-73.96620178",108 East 66th Street,/building/108-east-66-street-new_york,"['40.76689911', '-73.96620178']",40.76689911,-73.96620178
5884,23533,"40.75519943,-73.96759796",306 East 51st Street,/building/306-east-51-street-manhattan,"['40.75519943', '-73.96759796']",40.75519943,-73.96759796
5885,23603,"40.75579834,-73.96620178",329 East 52nd Street,/building/329-east-52-street-new_york,"['40.75579834', '-73.96620178']",40.75579834,-73.96620178
5886,27490,"40.7765007,-73.95909882",104 East 81st Street,/building/104-east-81-street-new_york,"['40.7765007', '-73.95909882']",40.7765007,-73.95909882
5887,20428,"40.78639984,-73.97059631",40 West 87th Street,/building/40-west-87-street-manhattan,"['40.78639984', '-73.97059631']",40.78639984,-73.97059631
5888,11782,"40.74489975,-74.00019836",322 West 22nd Street,/building/322-west-22-street-new_york,"['40.74489975', '-74.00019836']",40.74489975,-74.00019836
5889,17743,"40.76029968,-73.99230194",411 West 44th Street,/building/411-west-44-street-manhattan,"['40.76029968', '-73.99230194']",40.76029968,-73.99230194
5890,28247,"40.77709961,-73.95259857",1631 Second Avenue,/building/1631-2-avenue-manhattan,"['40.77709961', '-73.95259857']",40.77709961,-73.95259857
5891,9944,"40.73469925,-74.00330353",66 Charles Street,/building/66-charles-street-manhattan,"['40.73469925', '-74.00330353']",40.73469925,-74.00330353
5892,25064,"40.76689911,-73.96620178",108 East 66th Street,/building/108-east-66-street-new_york,"['40.76689911', '-73.96620178']",40.76689911,-73.96620178
5893,439,"40.7098999,-74.00730133",114 Fulton Street,/building/114-fulton-street-manhattan,"['40.7098999', '-74.00730133']",40.7098999,-74.00730133
5894,18749,"40.77489853,-73.97930145",46 West 69th Street,/building/46-west-69-street-new_york,"['40.77489853', '-73.97930145']",40.77489853,-73.97930145
5895,34924,"40.79909897,-73.96320343",932 Columbus Avenue,/building/932-columbus-avenue-manhattan,"['40.79909897', '-73.96320343']",40.79909897,-73.96320343
5896,17743,"40.76029968,-73.99230194",411 West 44th Street,/building/411-west-44-street-manhattan,"['40.76029968', '-73.99230194']",40.76029968,-73.99230194
5897,30288,"40.79000092,-73.94850159",123 East 102nd Street,/building/123-east-102-street-manhattan,"['40.79000092', '-73.94850159']",40.79000092,-73.94850159
5898,20428,"40.78639984,-73.97059631",40 West 87th Street,/building/40-west-87-street-manhattan,"['40.78639984', '-73.97059631']",40.78639984,-73.97059631
5899,9944,"40.73469925,-74.00330353",66 Charles Street,/building/66-charles-street-manhattan,"['40.73469925', '-74.00330353']",40.73469925,-74.00330353
5900,1698,"40.71960068,-74.00260162",302 Canal Street,/building/302-canal-street-new_york,"['40.71960068', '-74.00260162']",40.71960068,-74.00260162
5901,34174,"40.80139923,-73.95290375",124 West 114th Street,/building/124-west-114-street-manhattan,"['40.80139923', '-73.95290375']",40.80139923,-73.95290375
5902,40064,"40.82249832,-73.94850159",455 West 141st Street,/building/455-west-141-street-new_york,"['40.82249832', '-73.94850159']",40.82249832,-73.94850159
5903,34924,"40.79909897,-73.96320343",932 Columbus Avenue,/building/932-columbus-avenue-manhattan,"['40.79909897', '-73.96320343']",40.79909897,-73.96320343
5904,3123,"40.71860123,-73.98600006",104 Suffolk Street,/building/104-suffolk-street-new_york,"['40.71860123', '-73.98600006']",40.71860123,-73.98600006
5905,10433,"40.73630142,-74.00630188",92 Bank Street,/building/92-bank-street-manhattan,"['40.73630142', '-74.00630188']",40.73630142,-74.00630188
5906,6240944,"40.81729889,-73.94550323",298 West 137th Street,/building/298-west-137-street-new_york,"['40.81729889', '-73.94550323']",40.81729889,-73.94550323
5907,1240,"40.71860123,-74.00740051",27 Leonard Street,/building/27-leonard-street-new_york,"['40.71860123', '-74.00740051']",40.71860123,-74.00740051
5908,9386,"40.73590088,-73.99880219",113 West 11th Street,/building/113-west-11-street-manhattan,"['40.73590088', '-73.99880219']",40.73590088,-73.99880219
5909,34768,"40.80279922,-73.95809937",302 Manhattan Avenue,/building/302-manhattan-avenue-manhattan,"['40.80279922', '-73.95809937']",40.80279922,-73.95809937
5910,21051,"40.78749847,-73.97389984",151 West 86th Street,/building/151-west-86-street-new_york,"['40.78749847', '-73.97389984']",40.78749847,-73.97389984
5911,35220,"40.79980087,-73.96880341",242 West 104th Street,/building/242-west-104-street-new_york,"['40.79980087', '-73.96880341']",40.79980087,-73.96880341
5912,12915,"40.74010086,-73.99690247",135 West 17th Street,/building/135-west-17-street-new_york,"['40.74010086', '-73.99690247']",40.74010086,-73.99690247
5913,4912,"40.72330093,-73.98819733",12 First Avenue,/building/12-1-avenue-new_york,"['40.72330093', '-73.98819733']",40.72330093,-73.98819733
5914,27109,"40.78070068,-73.96009827",7 East 85th Street,/building/7-east-85-street-new_york,"['40.78070068', '-73.96009827']",40.78070068,-73.96009827
5915,19236,"40.77750015,-73.98059845",145 West 71st Street,/building/145-west-71-street-manhattan,"['40.77750015', '-73.98059845']",40.77750015,-73.98059845
5916,21661,"40.79330063,-73.97129822",714 Amsterdam Avenue,/building/714-amsterdam-avenue-manhattan,"['40.79330063', '-73.97129822']",40.79330063,-73.97129822
5917,35631,"40.80130005,-73.96929932",301 West 105th Street,/building/301-west-105-street-manhattan,"['40.80130005', '-73.96929932']",40.80130005,-73.96929932
5918,35631,"40.80130005,-73.96929932",301 West 105th Street,/building/301-west-105-street-manhattan,"['40.80130005', '-73.96929932']",40.80130005,-73.96929932
5919,44288,"40.8708992,-73.91829681",45 Park Terrace West,/building/45-park-terrace-west-new_york,"['40.8708992', '-73.91829681']",40.8708992,-73.91829681
5920,35092,"40.79639816,-73.9713974",The Andrew Condominium,/building/the-andrew-condominium,"['40.79639816', '-73.9713974']",40.79639816,-73.9713974
5921,28331,"40.77999878,-73.95200348",213 East 88th Street,/building/213-east-88-street-new_york,"['40.77999878', '-73.95200348']",40.77999878,-73.95200348
5922,29848,"40.79600143,-73.94860077",19 East 109th Street,/building/19-east-109-street-manhattan,"['40.79600143', '-73.94860077']",40.79600143,-73.94860077
5923,40835,"40.8268013,-73.94689941",1760 Amsterdam Avenue,/building/1760-amsterdam-avenue-manhattan,"['40.8268013', '-73.94689941']",40.8268013,-73.94689941
